id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
37920,Glasses,Search Engine,41,35,6,40000,24719.68091,1,0,0.410114191,0.764004199
37921,Glasses,Design,39,31,8,121437.6966,13522.27337,3,0.95574008,0.165642918,0
37922,Glasses,BigData,49,48,1,84837.23303,22179.00038,3,0.256038671,0.705089492,0.038805331
37923,Pear,Design,31,22,9,40884.43914,21411.1763,1,0,0,1
37924,Cheerper,BigData,45,43,2,53529.6202,23009.42035,1,0,0.820367957,0.379570662
37925,Pear,AI,34,31,3,40000,24792.91,1,0,0.31472524,1
37926,Glasses,BigData,49,48,3,45662.84058,13342.0171,2,0,0.764533448,0.522938302
37927,Cheerper,BigData,30,22,9,66663.73576,24792.91,1,0,1,0
37928,Cheerper,Support,35,31,4,75972.97043,20821.43035,2,0.189137116,0.9360085,0
37929,Glasses,Design,42,37,5,54786.1179,23302.30157,1,0.081190592,0.241436891,0.676741192
37930,Glasses,AI,39,34,5,110840.3852,24792.91,1,0.450147573,0,0.551960068
37931,Pear,Sales,39,38,2,99319.062,24792.91,1,0.371251898,0,1
37932,Pear,Design,30,22,9,102999.5578,24792.91,1,0.538161608,0.668223848,0
37933,Pear,Design,40,35,5,54167.78728,19000.8011,2,0.31072482,0.02488272,0.664059277
37934,Glasses,AI,30,22,8,80799.03384,23420.52148,4,0.668070932,0.095273402,0.236502813
37935,Pear,AI,30,30,1,107849.5851,24792.91,2,0.285709234,0,0.832920991
37936,Pear,Design,46,46,1,104289.2847,24792.91,1,0.200499097,0,1
37937,Glasses,BigData,38,29,9,57864.99035,24792.91,1,0,0.754247732,0.412518086
37938,Pear,AI,44,47,1,72676.56923,24326.77896,2,0,0.1596602,1
37939,Glasses,AI,41,37,4,121320.8003,24579.51479,1,0.407741803,0.431581095,0.160397041
37940,Cheerper,BigData,39,36,4,52037.38593,20202.42359,1,0,0.778774697,0.695775443
37941,Pear,Design,37,34,4,79667.88071,22553.05951,1,0,0.003561066,1
37942,Glasses,AI,41,34,8,90260.73442,14579.4663,4,0.771441366,0.308310423,0
37943,Glasses,Search Engine,33,27,6,78860.19442,19987.34974,4,0.613249347,0.576543329,0
37944,Glasses,Search Engine,32,28,4,91565.71048,21240.09654,3,0.416842134,0.274373231,0.308755251
37945,Pear,Design,39,36,3,87891.56879,20321.6344,2,0.671224901,0.000362002,0.328607198
37946,Glasses,Design,42,37,5,92606.42504,15875.54627,1,0.400806468,0,0.600335085
37947,Glasses,Search Engine,43,41,2,71099.4803,17484.83413,4,0.271928887,0.287229645,0.44083568
37948,Glasses,Search Engine,35,29,6,51661.61575,15884.49299,4,0.263203737,0.287972448,0.448993934
37949,Pear,Design,39,35,4,97364.99901,17077.6261,3,0.282536282,0.162288056,0.555158142
37950,Pear,Sales,42,35,7,120043.2756,16990.36049,3,1,0,0.458067637
37951,Glasses,AI,30,26,3,96421.84352,16379.40444,4,0.42337011,0.011507899,0.56496067
37952,Glasses,Design,41,38,3,68227.47682,19305.71629,2,0.291234443,0.277751687,0.430761012
37953,Cheerper,Support,46,47,1,40000,21473.05964,4,0,0.796715746,0.991902189
37954,Glasses,AI,30,22,7,120167.1477,17516.75949,4,1,0.472618524,0
37955,Glasses,Search Engine,30,22,8,66762.02231,13492.73337,2,0.058322235,0.685275389,0.256243726
37956,Glasses,Search Engine,42,39,2,95786.95825,19207.14534,4,0.787923141,0.215804001,0
37957,Cheerper,Support,45,41,3,88660.32114,13710.99677,4,0.036543269,0.884081621,0.079492271
37958,Glasses,BigData,30,22,6,74473.43923,17627.27426,3,0.166976578,0.87174773,0
37959,Glasses,Search Engine,30,22,8,82844.90033,24792.91,2,0.439298078,0.900474585,0
37960,Glasses,BigData,49,48,2,69888.17421,23261.14372,2,0,0.510270159,0.703447926
37961,Cheerper,Search Engine,37,31,5,61804.20374,19908.88774,2,0.009427407,0.40791489,0.582974761
37962,Pear,Design,42,41,1,88936.87431,24792.91,1,0,0,1
37963,Pear,Sales,34,32,3,113371.0544,24792.91,1,0.67972434,0,0.391682222
37964,Cheerper,Support,30,22,7,70551.55556,18474.89916,3,0,0.678958021,0.374019121
37965,Glasses,AI,40,36,4,84438.28548,17282.76391,2,0.340927862,0.204559459,0.454370768
37966,Pear,Design,30,22,9,104630.5804,24792.91,1,0.424719293,0.093207423,0.480987149
37967,Glasses,BigData,49,46,3,75833.04823,21444.1546,2,0,0.396200418,0.830190652
37968,Glasses,AI,46,41,5,146926.8137,16679.21741,2,0.358262001,0,0.75970188
37969,Glasses,Search Engine,43,35,8,75303.36919,15647.78845,3,0.403364751,0.464509031,0.132138381
37970,Glasses,AI,32,23,9,59186.81503,23840.14545,1,0,0.436420227,0.670182712
37971,Glasses,Search Engine,42,37,5,70009.68208,9000,5,0.859124609,0.904202861,0
37972,Pear,Sales,39,33,6,122050.7127,16675.23057,2,0.956843847,0,0.225720037
37973,Cheerper,Support,43,35,8,55580.53924,20449.30825,2,0,1,0
37974,Glasses,Search Engine,36,31,5,85814.86401,19025.40861,3,0.098572808,0,1
37975,Cheerper,Support,38,32,6,41595.00537,18397.8785,1,0,1,0.00403319
37976,Pear,Sales,37,36,1,83864.44313,24792.91,1,0.194150917,0,1
37977,Glasses,Design,42,40,2,123640.5829,16238.73444,3,0.945761402,0.134868409,0
37978,Cheerper,BigData,49,48,5,67009.8263,9000,3,0,0.792022226,0.283893054
37979,Glasses,AI,36,29,7,110723.2948,22322.94109,1,0.245771123,0.110163774,0.644652354
37980,Pear,Sales,34,32,2,126371.9935,23635.03433,1,0.591173583,0,1
37981,Glasses,Design,30,22,9,64697.73046,12036.68838,3,0.697727334,0.079403608,0.223114387
37982,Cheerper,BigData,35,29,6,90373.85511,12332.66889,5,0.645240905,0.432591541,0
37983,Glasses,AI,30,25,1,100642.4074,23055.06568,3,0.335209446,0.217230682,0.447553515
37984,Glasses,BigData,45,43,2,83840.08073,24792.91,1,0,0.771036497,0.383556225
37985,Pear,AI,38,36,2,73516.22919,24792.91,1,0,0,1
37986,Glasses,Design,38,31,6,109629.2381,13475.27804,4,1,0.098162983,0
37987,Cheerper,Search Engine,39,34,6,117622.4175,18924.8248,2,0.834556418,0.705981202,0
37988,Cheerper,Support,49,46,3,100342.9911,18457.25722,2,0.280782684,1,0
37989,Cheerper,AI,47,42,5,113873.2038,10356.12794,4,1,0.66115136,0
37990,Glasses,Search Engine,43,42,1,104854.8787,13946.04862,5,0.789264551,0.388600799,0
37991,Pear,Sales,49,48,1,133972.1758,17344.45119,3,0.737466893,0,0.990444342
37992,Glasses,AI,38,33,6,108355.7758,19497.75392,2,0.309357937,0.31236041,0.378355521
37993,Glasses,Design,49,46,4,103444.5346,19403.43304,1,0.34494634,0.333942662,0.320529287
37994,Glasses,AI,34,27,7,87678.54132,12087.49583,4,0.666181695,0.092152702,0.241709783
37995,Pear,Sales,38,35,3,119464.9901,18446.70153,2,1,0,0.246761479
37996,Pear,AI,30,22,5,83408.22599,24792.91,1,0.223697455,0,0.862118886
37997,Cheerper,Support,41,36,5,43738.95595,11911.42768,5,0.058048109,0.571360434,0.370668765
37998,Pear,Sales,38,33,5,106232.4976,19008.3794,2,0.67383151,0,0.355401229
37999,Pear,Sales,30,22,6,114648.6509,24792.91,1,0.483626837,0,1
38000,Cheerper,Support,30,22,9,59128.25126,18981.45999,3,0.241502356,1,0
38001,Glasses,Sales,46,43,3,110508.6269,14827.29987,2,0.755496101,0,0.250915638
38002,Glasses,Search Engine,37,30,7,103889.8366,12575.07348,4,0.736561064,0.094640843,0.168776239
38003,Pear,Design,30,25,3,106899.613,21665.5304,3,0.951639359,0,0.163842151
38004,Pear,Sales,41,40,1,70553.35006,17713.10834,2,0.285440685,0,0.960891556
38005,Cheerper,BigData,43,36,7,88010.68122,12535.04276,3,0.402278299,0.887531056,0
38006,Glasses,AI,34,29,6,71886.51617,13768.40224,4,0.434077435,0.409369183,0.156355995
38007,Cheerper,Search Engine,31,22,9,106090.6309,17291.65389,2,0.850167771,0.618154698,0
38008,Pear,Search Engine,30,24,3,40000,18283.28133,4,0.137190264,0,0.980029558
38009,Cheerper,BigData,36,28,8,66701.63694,23161.78562,2,0,0.892068722,0.129136254
38010,Glasses,AI,37,32,5,85012.81176,18627.20868,3,0.785837683,0.100147867,0.113273428
38011,Glasses,AI,46,43,3,149503.4892,14137.85086,4,0.954649022,0,0.173856971
38012,Pear,AI,49,48,1,49225.98224,24792.91,1,0,0,1
38013,Cheerper,Search Engine,37,27,9,94358.70405,15388.76213,2,0.466916477,0.90459384,0
38014,Pear,Sales,46,44,2,81728.78948,24483.23365,1,0,0,1
38015,Pear,AI,36,31,5,85971.29726,24792.91,1,0,0.399492564,0.730292071
38016,Glasses,Search Engine,30,24,5,61773.44875,23865.38422,1,0,0.319798445,1
38017,Pear,Design,31,29,2,96431.89234,17276.87137,3,0.527869004,0.144007884,0.328117784
38018,Cheerper,Search Engine,43,36,7,72365.67371,11074.06696,4,0.662739254,0.874887743,0
38019,Cheerper,Support,41,31,9,93210.90411,20963.96577,2,0.241141538,1,0
38020,Glasses,Search Engine,34,25,9,98677.2218,21103.07893,1,0.063452536,0.379136941,0.557716273
38021,Glasses,Support,30,22,5,40000,24792.91,2,0,0.785021203,0.427058013
38022,Glasses,Search Engine,37,33,4,86772.98182,18137.34068,2,0.138922875,0.330283922,0.530724287
38023,Glasses,AI,30,22,9,105085.2836,24792.91,1,0.201886996,0.571581416,0.226299314
38024,Glasses,Search Engine,30,22,6,122341.3366,16344.37726,3,0.572295394,0,0.44951328
38025,Glasses,Search Engine,49,48,1,89318.50685,18940.97846,2,0.015244838,0.150180144,0.834501896
38026,Cheerper,Support,42,40,2,69507.94458,24520.0464,3,0,0.599307249,0.432078494
38027,Cheerper,BigData,38,35,3,69095.99732,12228.21399,4,0,0.894147677,0.152613651
38028,Pear,Design,47,47,1,90338.61187,9000,5,0.68076205,0,0.61487863
38029,Cheerper,Support,40,32,8,70225.57943,19526.74683,3,0.172510417,0.70066083,0.126280818
38030,Glasses,AI,49,48,1,83816.31846,24792.91,1,0,0.340076206,0.96433763
38031,Glasses,Design,36,32,4,100911.1598,17937.68062,2,0.598346773,0,0.474058113
38032,Glasses,BigData,31,26,5,74891.99028,24792.91,1,0,0.43945324,0.645652885
38033,Pear,Design,32,31,1,84209.50567,20032.55706,3,0.405172278,0,0.979009564
38034,Glasses,BigData,30,22,9,77984.4976,14958.89535,3,0.305546676,0.788881399,0
38035,Pear,AI,30,29,1,77987.46464,19313.91333,3,0.303616768,0.102977112,0.594015656
38036,Glasses,AI,38,31,7,94653.199,13120.72244,3,0.547339387,0,0.538277599
38037,Cheerper,BigData,42,36,5,83279.71849,16460.59661,4,0.212790933,0.402409355,0.384825023
38038,Cheerper,Search Engine,37,28,9,125554.2567,18417.6499,1,0.678625343,0.632745246,0
38039,Cheerper,Search Engine,30,22,8,77129.20456,19001.71328,2,0.219236714,1,0
38040,Cheerper,Search Engine,46,38,8,98169.26869,23847.34998,1,0.545638637,0.85165492,0
38041,Glasses,Search Engine,32,30,2,82462.01552,16436.55776,4,0.418239004,0.198946894,0.38292081
38042,Cheerper,AI,44,38,6,142018.082,9000,4,1,0,0
38043,Glasses,Search Engine,49,46,4,80469.84085,14751.25209,3,0.433475056,0.339007718,0.227586085
38044,Glasses,AI,31,28,2,70921.43003,12345.74718,4,0.328820807,0,0.733353003
38045,Glasses,Design,42,35,7,103445.8533,24792.91,1,0.120589319,0.87248653,0.006803484
38046,Cheerper,Support,42,34,8,69736.48496,17261.44577,3,0.333526018,1,0
38047,Glasses,Search Engine,30,23,6,91158.5148,24147.44016,1,0,0.770472787,0.230163126
38048,Cheerper,Support,37,34,3,62591.20964,13850.01302,3,0,0.966218082,0.196126802
38049,Pear,Design,36,34,1,70373.00198,22964.79593,2,0.31206057,0,0.920199143
38050,Pear,Design,30,22,9,84134.58798,24759.57273,1,0.260008365,0.113984439,0.62614464
38051,Glasses,AI,34,29,6,91362.57213,19551.0068,2,0.468999409,0.584478104,0
38052,Glasses,BigData,30,22,7,82883.91323,24792.91,3,0.418788506,0.616342723,0
38053,Cheerper,BigData,32,27,5,53807.39838,15987.29129,3,0,0.061526549,0.993643648
38054,Glasses,AI,30,22,8,105939.6686,24693.13304,1,0.424067194,0.455451801,0.120463641
38055,Cheerper,BigData,44,37,7,90208.5414,17613.1206,2,0,0.533315886,0.572294713
38056,Glasses,Search Engine,47,47,1,105269.6605,9000,5,0.762652839,0,0.320622602
38057,Cheerper,Search Engine,33,25,8,101653.1621,21648.10764,2,0.529020176,1,0
38058,Cheerper,Support,31,22,9,67106.02909,19368.13044,2,0,1,0
38059,Glasses,BigData,42,41,1,75108.34006,16302.45653,3,0.131656855,0.087502122,0.781067049
38060,Pear,Sales,41,35,6,153000,17833.58803,1,1,0,0.662147316
38061,Glasses,Search Engine,40,35,5,85676.48916,18042.79493,2,0.008562023,0.244029716,0.747486855
38062,Cheerper,Support,43,41,2,69424.01643,15778.21786,3,0.062672792,0.883272075,0.054045765
38063,Glasses,AI,40,33,7,61893.92854,12348.17772,3,0.236277929,0.055479008,0.707964022
38064,Glasses,Search Engine,33,27,6,107234.343,24665.56835,2,0.3317374,0.505224205,0.162656712
38065,Cheerper,Support,31,25,6,41367.9991,17170.7728,3,0,1,0.073858093
38066,Glasses,BigData,34,37,1,79397.38509,15821.97916,4,0,0.155073981,0.99834918
38067,Glasses,AI,41,33,8,82240.23483,21651.86215,1,0.518488885,0.277187109,0.203610404
38068,Pear,AI,40,37,3,81200.28178,14054.04138,4,0.410874855,0,0.680283859
38069,Cheerper,Search Engine,40,38,2,105671.7646,11948.82433,4,0.536163078,0.399734709,0.064444842
38070,Glasses,Search Engine,30,22,9,69111.51479,21787.51639,2,0.506915812,0.647027687,0
38071,Glasses,AI,30,22,4,96771.05929,23178.34319,3,0.572677999,0.214431981,0.21288401
38072,Glasses,Search Engine,33,28,5,40000,14540.61127,3,0,0.195287531,0.9875694
38073,Pear,Sales,43,43,1,153000,24792.91,1,0.985830079,0,0.346610453
38074,Glasses,Search Engine,34,29,5,114239.3062,19150.11309,3,0.651390439,0.284488815,0.064026032
38075,Pear,Sales,43,40,3,102234.7442,24792.91,1,0.380642447,0,0.806814629
38076,Pear,Sales,30,22,5,141210.3527,12865.96386,3,1,0,0.153058917
38077,Glasses,AI,42,37,5,59578.22187,17816.72687,2,0.08927705,0.348063397,0.562393332
38078,Glasses,AI,42,36,6,48460.04466,15316.58382,3,0.076581891,0.076323333,0.847207682
38079,Pear,Sales,30,22,8,94608.00583,18694.1705,2,0.712151806,0,0.733985071
38080,Cheerper,BigData,35,27,8,59932.74336,14507.81524,3,0.221281879,0.271386781,0.507544179
38081,Pear,Sales,30,22,4,111551.5854,13908.29168,3,1,0,0.45233835
38082,Pear,AI,41,39,1,83443.1851,24150.02034,2,0.235776925,0,0.862588803
38083,Cheerper,AI,45,33,9,117031.1434,24792.91,1,0.332597861,0.89513159,0
38084,Pear,AI,36,34,2,104265.3849,18024.72297,4,0.818344871,0,0.593177231
38085,Glasses,Design,35,25,9,77108.86938,21029.27677,2,0.302893712,0.291564087,0.405898122
38086,Glasses,Search Engine,44,39,4,70174.07334,23740.33947,1,0,0.251447108,0.932672717
38087,Glasses,Search Engine,48,45,3,55799.30209,17936.9888,3,0.015788635,0.614410936,0.36974355
38088,Glasses,Search Engine,44,44,1,112860.554,23670.52673,1,0,0.544053725,0.570770485
38089,Cheerper,BigData,49,41,9,73634.5839,13196.04193,2,0.326949857,0.870408171,0
38090,Glasses,Search Engine,34,26,8,58793.55285,22899.64237,2,0.231196291,0.489050166,0.27974246
38091,Cheerper,Support,41,30,9,87203.05968,10858.67406,3,0.411618691,0.566105472,0.021701564
38092,Pear,Design,30,25,4,90244.11725,22976.00734,2,0.709082337,0,0.350514411
38093,Pear,Sales,38,36,2,105272.2748,11936.0499,2,0.963363422,0,0.511829451
38094,Glasses,AI,47,43,4,116096.2078,24792.91,1,0.581939886,0.381470794,0.036310949
38095,Glasses,AI,36,35,1,65376.79578,24792.91,1,0,0.173703641,0.940032546
38096,Glasses,Search Engine,30,22,9,116246.4966,24792.91,1,0.245198141,0.529454453,0.225118983
38097,Pear,Sales,30,24,5,85339.83442,9000,5,1,0,0
38098,Cheerper,Support,38,34,4,43205.08827,13805.82138,5,0,1,0
38099,Glasses,Search Engine,44,44,1,83606.20775,10363.60469,5,0.422431447,0.266283324,0.311395136
38100,Pear,Design,33,24,9,60513.70577,24792.91,1,0.136099225,0.618988759,0.244845636
38101,Glasses,AI,37,31,6,86797.38198,22574.14731,2,0.719443397,0.282041997,0
38102,Pear,Sales,36,34,3,80925.17701,14364.60002,3,0.496601032,0,0.741713664
38103,Glasses,Search Engine,30,25,5,87254.74099,24385.49973,2,0.367027587,0.512236223,0.120997961
38104,Pear,AI,41,40,1,69533.41128,23217.82222,1,0,0.079555281,1
38105,Pear,Design,43,41,2,99388.49766,20970.21931,1,0.258046545,0,0.875482547
38106,Glasses,AI,35,30,5,112866.411,23465.69083,2,0.740831215,0.101271,0.158110098
38107,Glasses,AI,30,22,8,100935.5989,17018.12637,4,1,0.411260086,0
38108,Cheerper,Search Engine,42,34,8,99193.45849,13880.87405,3,0.737559595,1,0
38109,Glasses,Search Engine,45,39,6,89472.4424,20186.50682,1,0.014618843,0.936998856,0.048566367
38110,Glasses,Search Engine,39,35,4,70291.82966,19149.79668,2,0,0.063010681,1
38111,Cheerper,Support,40,36,4,44596.61633,17276.11184,3,0,0.557909037,0.60082882
38112,Glasses,Design,39,38,1,103295.0241,24644.75767,2,0.326795041,0.189366319,0.483443973
38113,Glasses,AI,35,27,8,85882.18575,20553.41045,2,0.385322963,0.062539157,0.552468688
38114,Glasses,Design,38,36,2,97749.92904,24792.91,2,0.357214285,0.218074362,0.424664111
38115,Glasses,AI,31,22,9,104608.1073,22016.02893,3,1,0.366589034,0
38116,Cheerper,Support,39,32,7,62796.85196,24792.91,2,0,1,0
38117,Pear,Design,48,43,5,92014.4948,13553.906,4,0.760787012,0,0.578809229
38118,Glasses,Design,36,28,7,96440.62599,21050.98678,1,0.864553675,0.105369209,0.029822615
38119,Glasses,AI,41,40,1,40000,18501.33929,4,0.118110978,0,0.989943324
38120,Glasses,AI,37,30,6,42122.91504,20762.67769,2,0,0.340538966,0.806580233
38121,Glasses,AI,42,38,4,62008.55395,17894.51212,2,0.118855304,0.542895775,0.338455482
38122,Pear,Design,45,45,1,93288.30382,23313.10552,1,0.209987909,0,1
38123,Cheerper,BigData,32,25,7,52935.64143,24792.91,1,0,1,0.111887783
38124,Glasses,Design,35,27,8,93425.57967,17104.07218,2,0.813290452,0.742603582,0
38125,Cheerper,BigData,48,45,2,92079.95205,21066.6647,2,0.197598991,0.515094777,0.287303698
38126,Cheerper,Support,43,39,4,64088.90254,18407.84271,3,0,1,0.19306533
38127,Glasses,AI,30,28,2,89967.67648,24792.91,3,0.730312121,0.306675062,0
38128,Cheerper,Support,39,34,6,57902.88089,24792.91,1,0,1,0.164937054
38129,Glasses,AI,46,44,1,52868.35822,10904.83763,4,0.382910494,0.04903926,0.568264411
38130,Cheerper,Support,30,22,6,83747.99304,18021.37394,5,0.586041079,0.917610086,0
38131,Pear,AI,35,31,4,81517.08149,22046.7386,2,0.159049558,0,0.908857737
38132,Glasses,AI,46,41,5,82742.11008,21473.38028,1,0.17132127,0.593331463,0.23543889
38133,Cheerper,BigData,34,27,7,40000,12617.34991,3,0,0.724320747,0.364759188
38134,Glasses,Search Engine,49,48,1,105487.9249,21089.58555,1,0,0.452654924,0.670796103
38135,Pear,Sales,39,37,2,104570.1279,18150.11107,3,0.751822896,0,0.920847971
38136,Glasses,Search Engine,49,48,2,65420.5566,16342.76345,4,0.290863054,0.430866734,0.278004233
38137,Cheerper,Search Engine,36,29,7,63745.50366,19627.61282,2,0.227893272,0.523377309,0.248498092
38138,Cheerper,Support,37,27,9,62175.78123,14172.55298,4,0.522365635,0.82929787,0
38139,Glasses,AI,37,32,4,106728.3116,17042.48093,3,0.563345565,0.214751443,0.221959699
38140,Glasses,Design,35,33,2,121815.7533,21151.52696,2,0.794035864,0.276387835,0
38141,Glasses,Design,45,40,5,85994.52797,21590.33241,1,0.340204017,0.646807995,0.013232126
38142,Cheerper,BigData,37,27,9,58901.73985,18573.0604,2,0.06710212,0.793119534,0.140292059
38143,Glasses,Search Engine,33,27,6,81455.14472,17777.6455,1,0.329515135,0.3888618,0.28158661
38144,Pear,AI,38,36,2,74995.45936,22686.58245,2,0.277270043,0.002807484,0.719794411
38145,Glasses,Search Engine,41,37,4,73325.08158,19773.92766,1,0,0.260638367,1
38146,Glasses,Search Engine,40,38,2,80170.10803,23504.98461,1,0,0.397987962,0.733820422
38147,Glasses,Design,45,43,2,77571.72739,19410.34798,1,0,0.237732354,1
38148,Glasses,Design,36,28,8,122903.8659,14395.45084,4,1,0.158206043,0
38149,Pear,Design,41,35,6,54925.36539,10990.98505,3,0.711061257,0.208444928,0.080314598
38150,Pear,Design,36,28,8,71223.92116,19788.65022,2,0.498214365,0.584994045,0
38151,Cheerper,Search Engine,30,22,9,73902.47975,19931.86364,3,0.541429432,0.473376489,0
38152,Cheerper,Search Engine,40,35,6,63853.36047,14027.28823,3,0.384746918,0.413898149,0.201543188
38153,Pear,Sales,30,22,9,102842.9093,24792.91,1,0.567929843,0.043376134,0.388756628
38154,Glasses,AI,31,26,5,103650.6505,24161.08067,2,0.467928128,0.009760729,0.522041251
38155,Cheerper,Search Engine,42,38,4,94658.20602,10424.86234,4,0.445649239,0.476752872,0.07729122
38156,Cheerper,Search Engine,37,29,9,116386.8508,11892.52696,4,1,0.342057947,0
38157,Cheerper,Search Engine,39,29,9,108777.4677,24792.91,1,0,1,0
38158,Glasses,AI,37,30,6,87501.53404,18809.38609,2,0.517468445,0.312040737,0.170545883
38159,Pear,Design,36,35,1,72614.83816,19825.7109,2,0.043142405,0,0.983791862
38160,Glasses,Search Engine,43,40,3,72812.36611,22914.28516,1,0,0.49191318,0.859406702
38161,Glasses,AI,36,33,3,87092.5905,20009.24329,2,0.631004281,0.728356216,0
38162,Glasses,Search Engine,42,38,4,93996.66557,13275.8787,4,0.672487842,0.382497055,0
38163,Cheerper,BigData,37,30,6,98008.02327,16131.81429,3,0.182019524,0.687270558,0.130889677
38164,Cheerper,BigData,34,26,8,116347.6247,18890.77132,3,0.513472091,0.924062455,0
38165,Glasses,Search Engine,44,41,3,105176.3196,10855.23174,4,0.501606228,0.162603294,0.335599983
38166,Glasses,Design,43,43,1,101740.2472,18685.96309,2,0.642760842,0.107275901,0.249670869
38167,Pear,Sales,42,39,4,141315.4215,19234.22564,3,1,0,0.021261944
38168,Cheerper,BigData,42,41,2,40000,9362.493362,5,0,0.711849296,0.400774877
38169,Glasses,Design,49,48,6,65438.63099,9338.258335,3,0.644320066,0.372608372,0
38170,Cheerper,Support,40,30,9,89272.58783,9000,4,0.614858033,1,0
38171,Cheerper,Support,31,22,9,67422.86302,24792.91,1,0,1,0.078957853
38172,Glasses,AI,45,44,1,89278.03661,24792.91,2,0.231862698,0.114999273,0.653241757
38173,Cheerper,Support,39,36,2,40000,18075.6956,4,0,1,0
38174,Glasses,Search Engine,30,22,8,70960.32789,12463.52861,4,0.278686709,0.27477017,0.447112069
